text,image_path,language,century,shelfmark,project,source_corpus,source_page
"cccc. quatre vings, et de nostre règne le vingtiesme.Ainsi signé : Par le roy, a la relacion du",images_himanis/himanis_02142.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34047_A.jpg
Conseil. J. de Moulins. — Visa. Contentor. Texier.,images_himanis/himanis_02143.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34047_A.jpg
"Loys, etc. Savoir faisons à tous, presens et avenir, nous avoir receue l’umble supplicacion de Pierre Soteau, marchant",images_himanis/himanis_02144.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"demourant à Bressuire, aagé de soixante cinq ans ou environ, contenant que ledit suppliant, entre ses autres domaines",images_himanis/himanis_02145.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"et heritaiges, est seigneur de l’ostel de la Chamacrière et de ses appartenances, auquel lieu et hostel il a acoustumé",images_himanis/himanis_02146.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"aller, venir, converser, couscher et lever souventesfoiz pour besoingner en ses affaires touchant le revenu dudit",images_himanis/himanis_02147.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"hostel, tellement que, le mercredi xxiiiie jour de janvier derrenierement passé, ledit suppliant estant allé de ladicte ville",images_himanis/himanis_02148.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"de Bersuire audit lieu de la Chamacrière en entencion d’aller besoingner en ses affaires, demoura et coucha",images_himanis/himanis_02149.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"la nuyt dudit jour en sadicte maison de la Chamacrière. Et l’endemain jour de jeudi xxve dudit mois, lui estant",images_himanis/himanis_02150.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"en sondit hostel, environ l’eure de onze heures du matin, survindrent en icellui à son desceu Jehan et",images_himanis/himanis_02151.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"Olivier de la Brunetière, frères, qui estoient incongneuz audit suppliant, mesmement ledit Olivier qui avoit vestu",images_himanis/himanis_02152.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
sa teste d’un petit chapperon qui lui covroit son visage ; c’est assavoir ledit Jean de la Brunetière à l’uys,images_himanis/himanis_02153.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"devant ledit hostel disant par plusieurs foiz telles ou semblables parolles : « Hau, Monsieur du Puy Caffier,",images_himanis/himanis_02154.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"ouvrez, ouvrez ; ce sont voz amis les sergens de Pousauges qui veullent parler à vous, pour vostre",images_himanis/himanis_02155.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"grant bien. » Et ce pendant qu’il admusoit ledit supliant desdictes parolles, ledit Olivier entra par derrière,",images_himanis/himanis_02156.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"devers le jardin, en ladicte maison, en laquelle estoit lors ledit suppliant, Jacques Chausson, prebstre,",images_himanis/himanis_02157.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"et cinq autres personnes qui avoient disné ledit jour en ladicte maison avec ledit suppliant, qui est",images_himanis/himanis_02158.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"homme doulx, paisible, bien vivant, conversant et frequentant avecques ses voisins et congnoissans,",images_himanis/himanis_02159.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"estant en nostre protection et sauvegarde especial deuement publiée et signiffiée, tellement que",images_himanis/himanis_02160.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"lesdiz Jehan et Olivier de la Brunetière, frères, n’en povoient pretendre cause d’ignorance. Ausquelz",images_himanis/himanis_02161.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"il n’avoit meffait ne mesdit ; mais lui estant en reffuge paisible en sadicte maison, ledit",images_himanis/himanis_02162.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"Olivier qui premier entra en icelle et ayant une espée nue et desgaignée en sa main, vint courir",images_himanis/himanis_02163.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"sus audit suppliant en l’agressant et assaillant, en intencion, comme il montroit par effect, de",images_himanis/himanis_02164.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"le vouloir tuer et occir, de quoy faire s’efforça de tout son povoir ledit Olivier, en jurant",images_himanis/himanis_02165.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"et blasphemant le nom de Dieu qu’il tueroit ledit suppliant ; ce qu’il eust fait, ce n’eust esté que",images_himanis/himanis_02166.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"ledit suppliant, doubtant la fureur dudit Olivier, se retira de l’alée de ladicte maison où il estoit",images_himanis/himanis_02167.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"en l’estable d’icelle. Et ce pendant, ledit Olivier ouvrist l’uys [de] devant d’icelle maison audit Jehan",images_himanis/himanis_02168.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"de la Brunetière son frère, et fut contrainct ledit suppliant des prandre ung levier ou barre de fer",images_himanis/himanis_02169.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"qu’il trouva derrière l’uys de l’estable, pour soy deffendre et resister aux coups que lui",images_himanis/himanis_02170.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"donnoit icellui Olivier de la Brunetière, ou autrement il l’eust murdry de son espée. Et incontinant",images_himanis/himanis_02171.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34061_A.jpg
"Loys, etc. Savoir faisons à tous, présens et advenir, nous avoir receue l’umble supplicacion des parens et amis charnelz de Guillaume",images_himanis/himanis_02172.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"Girard et Guillemete Fortune, sa femme, chargez de plusieurs enfans, demourans à Sainct-Lou en la seneschaucée de Poictou, à present",images_himanis/himanis_02173.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"prisonniers en noz prisons de Touars, contenant que, deux ans a ou environ, lesdiz Girard et sa femme, estans lors demourans",images_himanis/himanis_02174.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"au bourg et parroisse de Gougé près ledit lieu de Sainct Lou, ung nommé Jehan d’Arvoirs, dit Grant Jehan acueillit et alloua à ladicte",images_himanis/himanis_02175.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
Guillemete une sienne niepce jusques à certain temps lors ensuivant ; et pour ce que icelle niepce auparavant avoit,images_himanis/himanis_02176.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"estée mariée avec ung tainturier de toilles, ladicte Guillemete le tint avecques elle six sepmaines ou environ, en entencion de savoir",images_himanis/himanis_02177.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"et aprandre d’elle la manière de taindre lesdictes toilles. Durant lesquelles six sepmaines, ladicte niepce dist à ladicte Guillemete que ledit",images_himanis/himanis_02178.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"Grant Jehan, son oncle, savoit l’art de faire la monnoye d’or et d’argent et qu’elle lui en parleroit. Et aucun temps après ledit",images_himanis/himanis_02179.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"d’Arvoirs dit Grant Jehan, se trouva en la maison desdiz Girard et sa femme, en laquelle il fist ung fourneau et monstra a ladicte",images_himanis/himanis_02180.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"Guillemete ung instrument de verre qu’il avoit apporté avecques lui, lequel il appelloit alenby, pour tirer de l’eau de",images_himanis/himanis_02181.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"vie. Et depuis, tant au moien dudit acueilliage de ladicte niepce que aussi que ledit d’Arvors avoit et a certaine maison et autres",images_himanis/himanis_02182.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"dommaines et heritages joingnans une petite gangnerie ou mestarie appartenant ausdiz Girard et sa femme, appellée la Pacaudière,",images_himanis/himanis_02183.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"iceulx Girard et sa femme prindrent congnoissance avec ledit Grant Jehan, et semblablement depuis ont eu congnoissance",images_himanis/himanis_02184.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"à ung nommé Loys, dont ilz ne savent le surnom, qui a esposé une des filles dudit Grant Jehan, que aussi que icellui Loys",images_himanis/himanis_02185.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"et sa femme ont une petite gangnerie joingnant de ladicte Pacaudière. Lequel Loys ung an et demi a ou environ, lui estant en sadicte",images_himanis/himanis_02186.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"mestarie, se transporta audit lieu de la Pacaudière pour achapter des pouletz et il trouva ladicte Guillemete, et ainsi qu’ilz parloient",images_himanis/himanis_02187.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"ensemble de plusieurs choses, Jehan Godebon, frere uterin de ladicte femme dudit Loys, passa aupres d’eulx avecques certain nombre",images_himanis/himanis_02188.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"de chiens, et après qu’il fut passé, ladicte Guillemete dist qu’elle s’esbahissoit comment il povoit entretenir si grant estat de nourrir",images_himanis/himanis_02189.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
tant de chiens ; et lors ledit Loys respondit qu’il avoit beau les mener et qu’il savoit bien l’art de faire des florins et autres,images_himanis/himanis_02190.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"monnoyes. Et lors ladicte Guillemete, qui est simple jeune femme et indigente, non pensant que ce feust fort grant mal, dist",images_himanis/himanis_02191.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"audit Loys qu’ils devoit trouver moyen d’en faire comme lui, veu qu’il estoit marié avecques sa seur. Et a donc ledit Loys lui dist",images_himanis/himanis_02192.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"que si elle et sondit mary lui voulaient aider à mettre et employer desdiz florins, qu’il leur en apporteroit dedans brief temps ;",images_himanis/himanis_02193.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"ce que ladicte Guillemete lui accorda. Et sans autre chose faire, ledit Loys, se departit d’elle et s’en alla en sadicte mestaierie et de là en",images_himanis/himanis_02194.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"la ville de Poictiers, en laquelle ledit Loys se tient par diverses foiz. Et incontinant que ladicte Guillemete fut retournée par devers ledit",images_himanis/himanis_02195.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"Girard, son mary, elle lui déclaira les parolles et entreprises qu’elle avoit eues avecques ledit Loys touchant lesdiz florins en",images_himanis/himanis_02196.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"l’exhortant, tant pour leur subvenir à plusieurs leurs necessitez qu’ilz avoient et ont à present à cause de la sterilité du temps que autrement,",images_himanis/himanis_02197.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"que pour leur aider à marier leur fille, aagée de vingt ans ou environ, qu’il voulsist acompaigner ledit Loys à mettre lesdiz florins",images_himanis/himanis_02198.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"par le pais. Par le moien desquelles remontrances et exortacions, ledit Girard se consentit de ce faire. Et tantost après lesdiz Girard",images_himanis/himanis_02199.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"et sa femme se partirent dudit lieu de Gourgé et s’en vindrent demourer audit lieu de Sainct-Lou, ouquel ilz ont tousjours depuis demouré",images_himanis/himanis_02200.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
jusques à present. Auquel lieu ledit Loys se rendit par devers eulx et leur dist qu’il savoit bien la manière d’avoir des florins d’Arragon,images_himanis/himanis_02201.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"faulx et autres, mais qui les mettroit en tel point qu’ilz se mettroient pour bons et que si ledit Girard lui vouloit tenir compaignie à",images_himanis/himanis_02202.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"aller par le pays les mettre et emploier, qu’il en auroit prouffit comme lui. Lequel Girard, tempté de l’ennemy et sans avoir",images_himanis/himanis_02203.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"congnoissance du mal qu’il entendoit de ce faire et qu’il en povoit ensuir, voyant la grande povreté et neccessité où il estoit,",images_himanis/himanis_02204.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"et qu’il n’avoit blé ne vin de quoy il peust vivre ne entretenir sa femme et enfans, se consuntit à ce et accorda audit Loys qu’il yroit",images_himanis/himanis_02205.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
par le pays mettre et employer desdiz florins. Et adonc ledit Loys dist audit Girard et sa femme qu’il s’en alloit audit Poictiers pour,images_himanis/himanis_02206.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"en faire, et bailla lors audit Girard deux ou trois desdiz florins pour les mettre et employer, et sans autre chose faire ledit Loys se partit",images_himanis/himanis_02207.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
d’eulx et s’en alla. Et aucun temps après ledit Loys retourna audit Sainct-Lou et demanda ausdiz Girard et sa femme s’ilz avoient mis,images_himanis/himanis_02208.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
lesdiz florins et qu’il vouloit auoir partie de la monnoye qu’ilz en avoient eue. Lequel Girard lui dist qu’il avoit employé,images_himanis/himanis_02209.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"lesdiz florins, c’est assavoir l’un en ung sextier de seigle et les autres en ses affaires, mais que pour l’eure il ne lui en bailleroit",images_himanis/himanis_02210.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"aucune chose, pensant qu’on les lui retournast. Après lesquelles parlolles, icellui Loys dist ausditz Girard et sa femme qu’il",images_himanis/himanis_02211.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
leur en envoyroit en brief d’autres pour les mettre. Et aucun temps après ledit Loys vint audit lieu de Sainct-Lou et apporta sept,images_himanis/himanis_02212.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"ou huit desdiz florins d’Arragon, lesquelz il frappa en l’estable desdiz Girault (sic) et sa femme, en la presence de ladicte femme et les",images_himanis/himanis_02213.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"dora d’un demi ducat que lui bailla ledit Girard, et l’autre moitié laissa audit Girard. Et depuis à une autres foiz icellui",images_himanis/himanis_02214.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
Loys vint audit Sainct-Lou et demanda au dit Girard s’il avait encores la moitié dudit ducat en lui priant qu’il lui en voulsist,images_himanis/himanis_02215.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"bailler la moitié, qui estoit ung quart et qu’il en avoit afaire, ce que fist ledit Girard et print dudit Loys en monnoye ce que valloit",images_himanis/himanis_02216.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
ledit quart.Durant lequel temps ledit Grant Jehan dist ausdiz Girard et sa femme qu’il leur aprandroit à gecter desdiz florins,images_himanis/himanis_02217.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"et austres monnoyes et leur monstra ung fer plat, lequel il emploie de cendre passée, destrampée d’eaue salée et mettoit",images_himanis/himanis_02218.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"sur ladicte cendre ung gros de Bretaigne, pour en former la marche, ou autre monnoye, et fist bailler ausdiz Girard et sa femme",images_himanis/himanis_02219.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"certain argent cassé qu’ils avoient tant en aneaulz que autrement, pour faire de ladicte monnoye ; lequel ledit Grant Jehan fist",images_himanis/himanis_02220.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
"fondre et paravant que le marcher et mettre en forme, fist l’essay destaing et y fist deux ou trois formes de gros de Bretaigne,",images_himanis/himanis_02221.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_34073_A.jpg
