text,language,century,region,script_type,shelfmark,verse,genre,project,line_type,gen_split,source_idx,image_path,source_corpus
dehors et dedenz si est tout,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46929,images/ligne_46929.png,CATMuS
alixãdre. len dit que il regͣ.,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46930,images/ligne_46930.png,CATMuS
mes est abominaciõ deuãt,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46931,images/ligne_46931.png,CATMuS
tu ne pues tenir sans blas,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46932,images/ligne_46932.png,CATMuS
nobles. Et en saint luc ou.,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46933,images/ligne_46933.png,CATMuS
te poeste est brieue de uie.,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46934,images/ligne_46934.png,CATMuS
ꝓchain denfer et oste du ciel,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46935,images/ligne_46935.png,CATMuS
sẽblable a baston de rosel.,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46936,images/ligne_46936.png,CATMuS
c. Ne te fie pas sur le bastõ,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46937,images/ligne_46937.png,CATMuS
il ꝯchiẽt ꝑ leur ꝯchieure.,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46938,images/ligne_46938.png,CATMuS
terriẽne est brieue a durer.,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46939,images/ligne_46939.png,CATMuS
as getez hors dont il fussẽt,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46940,images/ligne_46940.png,CATMuS
est grãdesce de felõnies. Il sẽ,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46941,images/ligne_46941.png,CATMuS
chine les hõneurs les quelles,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46942,images/ligne_46942.png,CATMuS
me despisẽt il ne seront pas,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46943,images/ligne_46943.png,CATMuS
.xii. anz. Mais ꝑ .uii. anz il,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46944,images/ligne_46944.png,CATMuS
fu en chaitiuete. et .u. ans,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46945,images/ligne_46945.png,CATMuS
leuez haut. Souuent tel di,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46946,images/ligne_46946.png,CATMuS
pas. La poeste terrieñe est,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46947,images/ligne_46947.png,CATMuS
de man̾es. Premierem̃t q̃,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,test,46948,images/ligne_46948.png,CATMuS
soit ẜiant. M łt est moĩs di,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,test,46949,images/ligne_46949.png,CATMuS
este deuãt nous ne nr̃e co,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,test,46950,images/ligne_46950.png,CATMuS
seignourier. La .ii. erreur est,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,dev,46951,images/ligne_46951.png,CATMuS
.ii.,French,14,NumberingZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,dev,46952,images/ligne_46952.png,CATMuS
uraie nobilite et les signes,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,dev,46953,images/ligne_46953.png,CATMuS
corps ia soit ce que il naiẽt,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46954,images/ligne_46954.png,CATMuS
mais de la meilleur ꝑtie de li,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46955,images/ligne_46955.png,CATMuS
les richesces que ses ꝑens,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46956,images/ligne_46956.png,CATMuS
dyable. sap̾. Il nest pas de,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46957,images/ligne_46957.png,CATMuS
pas noble pensee. ainz sont,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46958,images/ligne_46958.png,CATMuS
ch̾ .ii. Ne nous crea .i. dieu,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46959,images/ligne_46959.png,CATMuS
enuiron nobilite est q̃ m łt,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46960,images/ligne_46960.png,CATMuS
la nobilite que ses ꝑens aiẽt,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46961,images/ligne_46961.png,CATMuS
Dõq̃s qnͣt a ce touz hõmes,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46962,images/ligne_46962.png,CATMuS
aussi ꝯme ẜganz des uices au,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46963,images/ligne_46963.png,CATMuS
ce q̃ le pere fust tres sages.,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46964,images/ligne_46964.png,CATMuS
ce q̃ il ont eu naissance de,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46965,images/ligne_46965.png,CATMuS
Ne aucun nest pas riche po᷑,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46966,images/ligne_46966.png,CATMuS
puet estre faite aꝑte ẽ m łt,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46967,images/ligne_46967.png,CATMuS
eue. ains en forligne. sap̃.,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46968,images/ligne_46968.png,CATMuS
sont a metre. Une foloiãce,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46969,images/ligne_46969.png,CATMuS
q̃s aucun de nous son frere.,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46970,images/ligne_46970.png,CATMuS
ẜgiant cil a qui iniquite sei,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46971,images/ligne_46971.png,CATMuS
a touchier des erreurs des hõ,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46972,images/ligne_46972.png,CATMuS
re cause cest a sauoir a dieu.,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46973,images/ligne_46973.png,CATMuS
gloire ne il nest pas ce qui a,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46974,images/ligne_46974.png,CATMuS
rage ne le fait pas noble.,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46975,images/ligne_46975.png,CATMuS
iuges ꝑ auẽture ne mie droi,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46976,images/ligne_46976.png,CATMuS
ꝯme de uices. B̾. Dont est,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46977,images/ligne_46977.png,CATMuS
bles qui ne le sont pas. il est,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46978,images/ligne_46978.png,CATMuS
uenues a lui. et en tel ma,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46979,images/ligne_46979.png,CATMuS
salemõ qui fu trop fol ia soit,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46980,images/ligne_46980.png,CATMuS
estre noble pour estnͣge nobi,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46981,images/ligne_46981.png,CATMuS
au corps. Augꝰ. Le mauuais,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46982,images/ligne_46982.png,CATMuS
pour ce q̃ m łt errent enuirõ,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46983,images/ligne_46983.png,CATMuS
de la noblete de son linage,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46984,images/ligne_46984.png,CATMuS
nobles. laquelle erreur ⟦ne⟧,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46985,images/ligne_46985.png,CATMuS
¶ La .iii. erreur est que lẽ,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46986,images/ligne_46986.png,CATMuS
croit aucũs estre nobles po᷑,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46987,images/ligne_46987.png,CATMuS
liure,French,14,RunningTitleZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46988,images/ligne_46988.png,CATMuS
ce est louable en prince. Mes,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46989,images/ligne_46989.png,CATMuS
qnͣt aucuns reputẽt aucun,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46990,images/ligne_46990.png,CATMuS
sõt egaum̃t nobles. Mala,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46991,images/ligne_46991.png,CATMuS
noꝰ auõs touz naissãce dũ.,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46992,images/ligne_46992.png,CATMuS
lite. aucun nest pas sage,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46993,images/ligne_46993.png,CATMuS
gneurie. et meismem̃t se tu,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46994,images/ligne_46994.png,CATMuS
est serf dautant de seigneurs,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46995,images/ligne_46995.png,CATMuS
Se len a regart a la p̾mie,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46996,images/ligne_46996.png,CATMuS
tem̃t lõme le uice doit a toy,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46997,images/ligne_46997.png,CATMuS
ot. si ꝯme il ꝑt au filz de,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46998,images/ligne_46998.png,CATMuS
re cause criee nous auõs toꝰ,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,46999,images/ligne_46999.png,CATMuS
nobles pour la noblesce du,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,47000,images/ligne_47000.png,CATMuS
le regart soit en la p̾mie,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,47001,images/ligne_47001.png,CATMuS
ont eues qui ne soient pas,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,47002,images/ligne_47002.png,CATMuS
touz. Pour quoy despit dõ,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,47003,images/ligne_47003.png,CATMuS
quoy aucun se doie blandir,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,47004,images/ligne_47004.png,CATMuS
nobilite creans ceulz estre no,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,47005,images/ligne_47005.png,CATMuS
Nulz hons na uescu en nr̃e,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,47006,images/ligne_47006.png,CATMuS
mes enuirõ nobilite et est,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,47007,images/ligne_47007.png,CATMuS
ec̾c .x. De ce aꝑt il que nobles,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,47008,images/ligne_47008.png,CATMuS
pour la sagesce que sõ pere,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,47009,images/ligne_47009.png,CATMuS
a desclairier ⟦enuirõ⟧ que soit,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,47010,images/ligne_47010.png,CATMuS
n̾e nest pas aucun noble po᷑,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,47011,images/ligne_47011.png,CATMuS
gne chose ẜuir a la pensee q̃,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,47012,images/ligne_47012.png,CATMuS
croieur eulz ou autres estre,French,14,MainZone,Textualis,"Paris, BnF, fr. 1728",prose,Treatises,CREMMA,DefaultLine,train,47013,images/ligne_47013.png,CATMuS
si est il raisons q̃ uous soiez,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,test,47014,images/ligne_47014.png,CATMuS
ture de la sereur qui de mon,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,test,47015,images/ligne_47015.png,CATMuS
fait li mauuais son pooir,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,test,47016,images/ligne_47016.png,CATMuS
parler.si dist que on lape,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,test,47017,images/ligne_47017.png,CATMuS
uous ne le porterez en lieu ou,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,test,47018,images/ligne_47018.png,CATMuS
leurs cuiers ⁊ont ploure tẽ,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,test,47019,images/ligne_47019.png,CATMuS
teust. pource que li aucũ,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,test,47020,images/ligne_47020.png,CATMuS
a sa fem̃e.Suer nous som,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,dev,47021,images/ligne_47021.png,CATMuS
lenfant puisse sauie sauu̾,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,dev,47022,images/ligne_47022.png,CATMuS
autres neu feͥst autant. elle,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,dev,47023,images/ligne_47023.png,CATMuS
sens que bien se donna gar,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,dev,47024,images/ligne_47024.png,CATMuS
ie ne uoise apres lui.,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,dev,47025,images/ligne_47025.png,CATMuS
doute ouil mort nauoit mie,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,dev,47026,images/ligne_47026.png,CATMuS
mier ⁊laissa le plourer ⁊,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,dev,47027,images/ligne_47027.png,CATMuS
a lenfant pris encte ses bzͣ,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47028,images/ligne_47028.png,CATMuS
ment auez uous non. Li,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47029,images/ligne_47029.png,CATMuS
si sest teuz ⁊penssa q̃,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47030,images/ligne_47030.png,CATMuS
ni arons uoue dites uoir dit,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47031,images/ligne_47031.png,CATMuS
i preudons qͥ toutes,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47032,images/ligne_47032.png,CATMuS
sauf ce q̃nouuelle nẽ soit,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47033,images/ligne_47033.png,CATMuS
que iamais nen soit nou,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47034,images/ligne_47034.png,CATMuS
se. mais ie le metrai ẽ tel,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47035,images/ligne_47035.png,CATMuS
morir.Dont ne se fussent te,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47036,images/ligne_47036.png,CATMuS
dont lesgarderent amͬueil,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47037,images/ligne_47037.png,CATMuS
silleroit. Certes dist li pes,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47038,images/ligne_47038.png,CATMuS
fist au plus que elle sot. Dõt,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47039,images/ligne_47039.png,CATMuS
tes dist li preudons se dieu,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47040,images/ligne_47040.png,CATMuS
esgarda .i. iour a son cop ⁊,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47041,images/ligne_47041.png,CATMuS
uant li preudons oy ce,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47042,images/ligne_47042.png,CATMuS
il losteroit de laiens q̃ ia,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47043,images/ligne_47043.png,CATMuS
Mais q̃ nouuele ne uiengne,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47044,images/ligne_47044.png,CATMuS
⁊uilainne nous couuẽdiͦt,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47045,images/ligne_47045.png,CATMuS
nous le poons bñ de tenir,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47046,images/ligne_47046.png,CATMuS
lentendi si fu mlt̾ esbahie,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47047,images/ligne_47047.png,CATMuS
sist ⁊ ꝯmensa mlt̾ tendrem̃t,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47048,images/ligne_47048.png,CATMuS
hors par quoi cilz enfes soit,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47049,images/ligne_47049.png,CATMuS
ne fist. Qrͣ elle se despoulla,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47050,images/ligne_47050.png,CATMuS
auez oy. Qnͣt elle sot que,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47051,images/ligne_47051.png,CATMuS
uit en la court que grant,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47052,images/ligne_47052.png,CATMuS
alui ⁊en uint a sa maisõ,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47053,images/ligne_47053.png,CATMuS
dit. Et se il est ainssi q̃ ie a,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47054,images/ligne_47054.png,CATMuS
on mie son pareil de biaute,French,14,MainZone,Textualis,"Paris, BnF, fr. 22549",prose,Narratives,CREMMA,DefaultLine,train,47055,images/ligne_47055.png,CATMuS
